id,pdr,ar,cr,mr,energy,hops,dist
1,0.0016835016835016834,0.9747474747474747,0.8666666666666667,0.0,570.0123560524806,2,619.9019378095215
2,0.016,0.9744,0.3125,0.0625,570.1618634404813,2,479.08848086757416
3,0.04861111111111111,0.9288194444444444,0.3170731707317073,0.0,569.8573651324784,2,544.2679487164387
4,0.02073365231259968,0.9776714513556619,0.07142857142857142,0.0,572.7052537204996,1,491.93088071394743
5,0.03114754098360656,0.9573770491803278,0.2692307692307692,0.0,570.0741816004801,2,455.06365541906325
6,0.016474464579901153,0.957166392092257,0.5384615384615384,0.07692307692307693,570.0475958044816,2,522.0320301475763
7,0.011647254575707155,0.9767054908485857,0.5,0.0,569.9901562324817,2,566.1435120179335
8,0.015025041736227046,0.9782971619365609,0.3076923076923077,0.0,578.9930875325422,1,442.081547680968
9,0.001697792869269949,0.9966044142614601,0.5,0.0,574.750235448515,1,600.3065627660587
10,0.0499219968798752,0.9453978159126365,0.08571428571428572,0.0,570.2560861324816,1,380.89807153620507
11,0.015280135823429542,0.9762308998302207,0.35714285714285715,0.0,569.8494192604801,1,505.71676074656654
12,0.32295081967213113,0.6213114754098361,0.14285714285714285,0.004329004329004329,570.0172200004803,3,415.87106956363294
13,0.024549918166939442,0.9738134206219312,0.0625,0.0,570.1342285324831,2,426.2672402378583
14,0.03225806451612903,0.9422750424448217,0.4117647058823529,0.029411764705882353,569.9660739484802,2,368.5264981571881
15,0.03471074380165289,0.9603305785123967,0.125,0.0,570.0691626244808,2,360.97036235680065
16,0.039655172413793106,0.9568965517241379,0.08,0.0,574.2974724605089,1,413.0936087619851
17,0.032758620689655175,0.9379310344827586,0.4722222222222222,0.0,569.9061930604795,2,557.2770664579693
18,0.13731825525040386,0.8126009693053312,0.25862068965517243,0.0,570.1240091884811,2,444.863287314204
19,0.40341880341880343,0.5521367521367522,0.09923664122137404,0.0,571.9939276924949,2,282.263977157908
20,0.4050235478806907,0.5478806907378336,0.10416666666666667,0.0,570.2087280244818,2,285.6481149946556
21,0.015625,0.9809027777777778,0.18181818181818182,0.0,574.997173992514,1,512.7881326629937
22,0.4019933554817276,0.5813953488372093,0.03968253968253968,0.0,574.5104785685114,1,219.1538131746742
23,0.008,0.9712,0.6111111111111112,0.1111111111111111,569.9835026644831,3,529.4087692889116
24,0.0064,0.9824,0.6363636363636364,0.0,572.727277416496,2,495.7768438521509
25,0.18076285240464346,0.8126036484245439,0.035398230088495575,0.0,578.6432458445361,1,309.1337425775452
26,0.021996615905245348,0.9695431472081218,0.2777777777777778,0.0,570.0095330644789,3,421.7451672515051
27,0.24459234608985025,0.7454242928452579,0.0392156862745098,0.0,572.2550260804964,1,264.98856673449137
28,0.439873417721519,0.5300632911392406,0.06397306397306397,0.0,572.6313342364996,1,214.11313131146346
29,0.8964285714285715,0.06785714285714285,0.038314176245210725,0.0,570.0294379924817,2,165.11000628671783
30,0.05909090909090909,0.9363636363636364,0.07142857142857142,0.0,571.6542424804913,1,402.1921791880096
31,0.1606060606060606,0.8075757575757576,0.16535433070866143,0.0,570.2926145164812,2,361.5546260248927
32,0.2476894639556377,0.7171903881700554,0.12418300653594772,0.0,569.8185850924774,2,296.62804621276115
33,0.8926174496644296,0.07550335570469799,0.034482758620689655,0.0,572.5585648444995,1,105.7908908365933
34,0.06602254428341385,0.9243156199677939,0.1276595744680851,0.0,570.0948582124798,3,464.11741594234536
35,0.8967213114754098,0.06229508196721312,0.043706293706293704,0.0,570.0960895804816,2,178.49051997515164
36,0.9308681672025724,0.04823151125401929,0.02195945945945946,0.0,572.6423410204993,1,102.84228045410117
37,0.04952076677316294,0.9329073482428115,0.23809523809523808,0.023809523809523808,570.2016470644824,3,367.4006077077173
38,0.08289241622574955,0.8765432098765432,0.3142857142857143,0.014285714285714285,574.8767202725122,2,365.82207533171095
39,0.08945686900958466,0.8626198083067093,0.32558139534883723,0.023255813953488372,572.4714843124985,3,440.2909383226051
40,0.03863987635239567,0.9536321483771252,0.16666666666666666,0.0,576.2277235925231,2,359.0988584624017
41,0.7913322632423756,0.15730337078651685,0.06095238095238095,0.0,572.8312465565015,2,203.9454904355573
42,0.4395973154362416,0.5318791946308725,0.06093189964157706,0.0,569.9574681124789,1,216.35312861384742
43,0.8429054054054054,0.13851351351351351,0.021568627450980392,0.0,575.205938676517,1,135.28608776958552
44,0.9866220735785953,0.005016722408026756,0.008403361344537815,0.0,569.9421087964806,1,68.60859380573253
45,0.0779896013864818,0.8578856152512998,0.4024390243902439,0.04878048780487805,569.9347626844797,4,411.72204670626996
46,0.7824675324675324,0.17207792207792208,0.054901960784313725,0.0,570.0170156524821,3,264.0566395681048
47,0.04521739130434783,0.9495652173913044,0.10344827586206896,0.0,578.6254200485391,1,423.8631399355221
48,0.037209302325581395,0.9333333333333333,0.4186046511627907,0.0,570.2359948084813,3,372.59748482779645
49,0.15371621621621623,0.8074324324324325,0.17543859649122806,0.02631578947368421,570.0263118844805,2,396.8636386720255
50,0.6988906497622821,0.2630744849445325,0.05161290322580645,0.0,570.1143656524807,1,160.28318725306158
51,0.674061433447099,0.2883959044368601,0.05275779376498801,0.0,569.9927172724816,1,167.13007935437594
52,0.016,0.984,0.0,0.0,572.7100247045007,1,468.73629569300476
53,0.23052464228934816,0.7503974562798092,0.07643312101910828,0.0,576.3470896925215,1,280.98594875900824
54,0.20134228187919462,0.7785234899328859,0.09090909090909091,0.0,570.00158305248,2,372.7995848978376
55,0.11864406779661017,0.8711864406779661,0.07894736842105263,0.0,574.7076139445127,1,331.41951964240127
56,0.027287319422150885,0.9662921348314607,0.19047619047619047,0.0,570.1034383564834,2,433.63605984742554
57,0.22126929674099485,0.758147512864494,0.0851063829787234,0.0,569.9428481764805,1,277.97432727502013
