id,pdr,ar,cr,mr,energy,hops,dist
33,0.903010033444816,0.046822742474916385,0.05263157894736842,0.0,572.2726741564969,1,105.7908908365933
34,0.027257240204429302,0.9182282793867121,0.5208333333333334,0.14583333333333334,571.8919978444918,4,464.11741594234536
35,0.5917065390749602,0.38118022328548645,0.04381443298969072,0.0,593.3202418206354,1,178.49051997515164
36,0.9134125636672326,0.04753820033955857,0.040998217468805706,0.0,569.8751089084806,1,102.84228045410117
37,0.04040404040404041,0.9259259259259259,0.4090909090909091,0.045454545454545456,574.7351894645146,4,367.4006077077173
38,0.2825040128410915,0.651685393258427,0.18433179723502305,0.004608294930875576,572.3607804484964,2,365.82207533171095
39,0.31130434782608696,0.6017391304347826,0.19213973799126638,0.026200873362445413,569.7478764244777,3,440.2909383226051
40,0.05152979066022544,0.9307568438003221,0.2558139534883721,0.0,602.5635156246839,3,359.0988584624017
41,0.5341614906832298,0.40062111801242234,0.10880829015544041,0.0,578.6936156765382,2,203.9454904355573
42,0.03776683087027915,0.9211822660098522,0.5,0.020833333333333332,569.9835278884825,4,216.35312861384742
43,0.8109452736318408,0.15754560530679934,0.03740157480314961,0.0,580.5668587565527,1,135.28608776958552
44,0.9737274220032841,0.006568144499178982,0.019834710743801654,0.0,569.9363119324835,1,68.60859380573253
45,0.2792511700468019,0.6287051482059283,0.24369747899159663,0.004201680672268907,570.0352327324814,4,411.72204670626996
46,0.4939965694682676,0.41509433962264153,0.15249266862170088,0.002932551319648094,569.8208629804819,3,264.0566395681048
47,0.05930807248764415,0.9011532125205931,0.36666666666666664,0.05,572.4203755684975,4,423.8631399355221
48,0.04964539007092199,0.925531914893617,0.30952380952380953,0.023809523809523808,583.289350872571,4,372.59748482779645
49,0.27439024390243905,0.6600609756097561,0.18834080717488788,0.004484304932735426,579.5743388765428,3,396.8636386720255
50,0.6748366013071896,0.2875816993464052,0.052752293577981654,0.0,570.0579771244827,1,160.28318725306158
51,0.613747954173486,0.32896890343698854,0.08536585365853659,0.0,577.2216360245296,1,167.13007935437594
52,0.04215851602023609,0.9156829679595279,0.5,0.0,569.9160233284803,5,468.73629569300476
53,0.5457809694793537,0.3734290843806104,0.12320916905444126,0.0057306590257879654,582.3237331805634,2,280.98594875900824
54,0.25542570951585974,0.6444073455759599,0.27699530516431925,0.004694835680751174,569.8602872284802,4,372.7995848978376
55,0.030303030303030304,0.9107744107744108,0.660377358490566,0.0,569.8336679284798,5,331.41951964240127
56,0.03512014787430684,0.9094269870609981,0.6122448979591837,0.0,569.6165948524794,5,433.63605984742554
57,0.5770491803278689,0.34262295081967215,0.12219451371571072,0.0,575.4355637765177,2,277.97432727502013
58,0.20880913539967375,0.6884176182707994,0.32460732984293195,0.0,572.2077839044946,4,479.9258478140139
59,0.04991680532445923,0.8885191347753744,0.5223880597014925,0.029850746268656716,580.2069739085506,5,407.0576298265394
60,0.46115702479338844,0.41652892561983473,0.20396600566572237,0.0056657223796034,582.3700369085669,3,394.4156707079474
61,0.028021015761821366,0.8861646234676007,0.7384615384615385,0.015384615384615385,569.7497134324792,6,388.3329067951878
62,0.03166666666666667,0.8916666666666667,0.6923076923076923,0.015384615384615385,569.8833115204791,6,486.50886333138885
63,0.19269102990033224,0.6578073089700996,0.4174757281553398,0.019417475728155338,569.7622136644799,5,591.1067430676121
64,0.5130718954248366,0.3709150326797386,0.18441558441558442,0.0,569.967262212479,3,378.0203964073897
65,0.2468916518650089,0.6412078152753108,0.3069306930693069,0.0049504950495049506,577.2485206685307,4,376.0426626182194
66,0.03372681281618887,0.8701517706576728,0.7012987012987013,0.03896103896103896,574.6721810645136,6,560.5978242019853
67,0.1783876500857633,0.7186963979416809,0.3475609756097561,0.018292682926829267,569.8232798044787,7,427.3172246703847
68,0.4048,0.4592,0.2485207100591716,0.0029585798816568047,575.0260758485196,4,524.064214767618
69,0.29349736379613356,0.6028119507908611,0.24336283185840707,0.017699115044247787,569.7355507804792,5,431.43478580661525
70,0.022950819672131147,0.8639344262295082,0.8072289156626506,0.024096385542168676,569.8974169804818,8,576.0269427726449
71,0.35096153846153844,0.5144230769230769,0.2706270627062706,0.006600660066006601,569.936363388482,5,605.5984026564139
72,0.2097902097902098,0.6818181818181818,0.33516483516483514,0.0,573.9946689485074,5,471.48719009640126
73,0.38170347003154576,0.4810725552050473,0.25835866261398177,0.00303951367781155,569.9316495364817,5,539.3684671910289
74,0.024875621890547265,0.8606965174129353,0.7857142857142857,0.03571428571428571,572.4456487804978,7,650.6244087797506
75,0.18679549114331723,0.7053140096618358,0.366120218579235,0.0,572.2573106404964,6,507.0504294446461
